,Characters,Quotes
8511,Nibbler,That name is for your sake In the time it would take to pronounce one letter of my true name a trillion cosmoses would flair into existence and sink into eternal night
8512,Leela,Oh youre all so cute
8513,Ken,No were not  When the universe was forged in the crucible of the Big Bang our mighty race was already 17 years old
8514,Leela,Aww
8515,Ken,For the first millisecond of time things were OK But then there arose a terrible enemy
8516,Nibblonian Chef,Lunch is ready
8517,Ken,Then let the feast of a thousand hams begin
8518,Leela,So why are these Brain Spawn attacking Earth Nibbler
8519,Nibbler,The Brain Spawn hate all consciousness The thoughts of others screech at them like the forced laughs of a billion art house movie patrons
8520,Ken,Thus they travel from world to world making everyone stupid in order to wipe out all thought in the universe
8521,Leela,Wipe out all thought My God Theyre like flying televisions
8522,Fiona,And even we are powerless to stop them fearsome though we are
8523,Nibbler,There is but one being who can resist them A child of destiny whose bizarre brain wave pattern makes him immune to the Brain Spawn attack  The fate of your world perhaps all worlds rests in his special mind
8524,Leela,Now when you say special
8525,Fry,Attention New New Yorkers Stop acting so stupid
8526,Ken,Nibblonian fleet holding at perimeter of moron zone formerly known as Earth
8527,Leela,Why would Fry be immune to the flying brains Because he doesnt shower
8528,Fiona,The Brain Spawn suppress intelligence by attacking the delta brain wave Every animal and robot in the universe generates this wave as do certain trees
8529,Nibbler,Fry however does not
8530,Fiona,Somehow he has cobbled together a random assortment of other brain waves into a working mind
8531,Leela,Like a prom dress made from carpet remnants
8532,Nibbler,Yes like your prom dress
8533,Ken,The Brain Spawn are commanded by a giant evil brain with a gooey centre of pure hate
8534,Fiona,Only Fry with his superior yet inferior mind can approach him You must tell him to disable it We will do the rest
8535,Leela,You can count on me
8536,Fiona,No we cant Once on Earth you will be too stupid to remember the message
8537,Nibbler,Thats why we wrote it down for you
8538,Ken,Weve also prepared a bag lunch and some mittens
8539,Fry,Time to reeducate you duncebags Well start with US presidents  Lets review Who was our first president
8540,Amy,Um
8541,Bender,A pickle jar
8542,Washington,Thomas Jefferson
8543,Fry,Leela Ive been so worried Are you a bonehead
8544,Leela,I  have to tell  must  important  something
8545,Fry,Whoa whoa Slow down Youre going a mile a minute
8546,Leela,This You for this
8547,Fry,Thanks
8548,Leela,No  Ow Fire hot
8549,Farnsworth,The professy will help  Fire indeed hot
8550,Arthur,Oh Chester A Arthur fall down
8551,Leela,Brain Brain make people dumb
8552,Fry,No Leela Brain make people smart
8553,Leela,You go fight biggest brain of all
8554,Fry,Even bigger than those Holy nuts Where is it
8555,Leela,I unno
8556,Fry,Hm A giant brain is basically a giant nerd And where would a giant nerd be  The libary
8557,Big Brain,Pathetic human race Arranging their knowledge by category just made it easier to absorb Dewey you fool your decimal system has played right into my hands  What do you want
8558,Fry,Im here to kick your ass
8559,Big Brain,Wishful thinking We have long since evolved beyond the need for asses  Odd My stupefaction field is having no effect on your ability to think
8560,Fry,Thats right And I think youll find that a little knowledge is a dangerous thing  Thinking  thinking
8561,Big Brain,Oh Stop that
8562,Fry,Hey Thinking hurts him Maybe I can think of a way to use that  Aha Prepare to be thought at Leela give me a topic
8563,Leela,Duh
8564,Fry,Seriously I cant think of anything  Gotta find something to make me think Hardy Boys too easy Nancy Drew too hard Aha Perfect Bonfire of the Vanities
8565,Big Brain,No Its unbearable
8566,Fiona,The brains are weakening  Nibblonians to Nibble stations Prepare cuddle bug for deployment in 40 nibblets
8567,Nibbler,Sometimes I fear we are cute
8568,Fiona,Oh nigglesnoosh
8569,Fry,Take that And that This sentence I dont understand but take this one
8570,Big Brain,You have not won yet  Each book in this room is a gateway to a mental realm and I shall take you there and imprison you forever
8571,Leela,Icky
8572,Fry,Where are we
8573,Ahab,A gold doubloon to the man who first spies the white whale
8574,Queequeg,Big whale over there
8575,Ahab,Arr I saw it first
8576,Queequeg,Wait That no white whale It grey thinky whale
8577,Fry,Queequeg let go of me I have to kill it
8578,Big Brain,Farewell You will all be trapped in this dense symbolist tome forever
8579,Fry,Follow him Its our only way out
8580,Fry,Excuse me have you seen a giant brain
8581,Tom Sawyer,Yep I let him help me whitewash Aunt Pollys fence
8582,Big Brain,Tom Sawyer you tricked me This is less fun than previously indicated Let this corny slice of Americana be your tomb for all eternity
8583,Tom Sawyer,Please no
8584,Fry,Come on
8585,Woman,Mr Fry Mama tells us youre quite the oddity a bachelor at your age
8586,Fry,You think Im an oddity Waitll you see
8587,Butler,Presenting the most eligible landowner in all Hertfordshire Mr Brainly
8588,Big Brain,Im a gigantic brain
8589,Man #1,I say
8590,Man #2,Most ungentlemanlike
8591,Woman,Mr Brainly what news have you of the London season
8592,Big Brain,Well
8593,Fry,Hey Brainy Think fast
8594,Big Brain,I always think fast
8595,Ahab,The whale He be white now
8596,Fry,Leela Ive got an idea Stay here with Queequeg
8597,Leela,Is there Mrs Queequeg
8598,Fry,Yes Im free  Alright Brain Get ready for some electroshock treatment
8599,Leela,Fry dont die Wake up  Nooo
8600,Fry,Now hes trapped in a book I wrote a crummy world of plot holes and spelling errors
8601,Big Brain,The Big Brain am winning again I am the greetest  Now I am leaving Earth for no raeson
8602,Nibbler,The Big Brain is defeated Let what must be done be done
8603,Leela,Me  feel  a bit better in cognitive faculties
8604,Fry,And its all thanks to the books at my local library
8605,Nibbler,And so life returned to normal or as normal as it gets on this primitive dirtball inhabited by psychotic apes
8606,Nibbler,Thanks to the effect of the brain rays the people of Earth had no memory of what had transpired except Fry and no one believed him or cared what he had to say
8607,Nibbler,I meanwhile returned to my post ever vigilant lest Earth again come under Brain attack And when that day comes God help us God help us all
8608,Leela,Time for a diapy change
8609,Nibbler,End transmission
8610,Humorbot 5.0,So I says Super collider I just met her  And then they built the super collider Thank you youve been a great audience
8611,Florp,Humorbot 50 ladies and gentlemen Our next standups a veteran of four comedy traffic schools Give it way up for Bobcat Zoidberg
8612,Fry,Alright
8613,Leela,Yeah
8614,Bender,Alright Zoidberg
8615,Zoidberg,Earth
8616,Bender,Reload
8617,Zoidberg,So these three parasitic worms bore into a humans head
8618,Woman #1,Ew gross
8619,Zoidberg,And they walk up to the bar and then Uhoh  Wait stop Ive got more
8620,Zoidberg,My whole life I worked on that act And they hated it
8621,Hermes,Youre a crazy penniless lobster doctor No combination of you should be a comedian
8622,Zoidberg,But comedy is in my valves My Uncle Harold was a big Hollywood star back in the era of silent holograms
8623,Leela,Your uncle was Harold Zoid
8624,Zoidberg,This I cannot deny
8625,Farnsworth,Why Ive been a Harold Zoid fan since back when my hips were made of bone As it happens I still have some of my original 78s
8626,Hermes,Youre right crabby Hes a hell of a lot funnier than you could ever be
8627,Zoidberg,Maybe so but perhaps if I wrote him and asked for a few hundred pointers
8628,Zoidberg,This letter has to be very personal so Im writing it in my own ink  Dear Uncle Zoid greetings from your longlost nephew Norm and Sam and Sadies boy remember
8629,Zoidberg,Now I am the most important doctor at the delivery company where I work But sadly my life is bereft of laughter
8630,Zoid,Oy isnt that nice He took the time
8631,Woman #2,Whats that scribbledygook
8632,Zoid,This is a fan letter from my rich doctor nephew who just might be my ticket out of this flophouse he might  Dear Rich Doctor Nephew I can help you be funny The first funny thing you must do is put all your money in the form of a cashiers check and come to Hollywood
8633,Zoidberg,Did you hear that Im going to Hollywood
8634,Tour Guide,Welcome to Hollywood I must warn you theres no refund if you get discovered and leave the tour  Fox uses those searchlights to blind pilots then film the resulting plane crashes
8635,Bender,Neat
8636,Tour Guide,Ahead youll see the home of Mel Gibson star of the hit film Bravehead  And do we have any fans of Calculon star of the robot soap opera All My Circuits
8637,Bender,Oh I am Me  Bender is
8638,Tour Guide,Then youll wanna get a close look at his luxurious BelAir home
8639,Bender,Yes I will
8640,Calculon,Are you my new hot water heater
8641,Bender,No Im Bender We met once remember
8642,Calculon,Absolutely not
8643,Bender,Come on dont you remember how much I was bugging you dont you Cause it was a lot you remember right
8644,Calculon,Look Im programmed to be very busy Unless you can heat water to 212 degrees Im not interested  Have you got an extra GOTO 10 line I said I dont need a bender
8645,Bender,Bender That was the other guy My names Boiler
8646,Calculon,Nice work Boiler
8647,Bender,Thanks And call me Bender
8648,Zoidberg,Thats where Im meeting Uncle Zoid for lunch to discuss my Hollywood dreams Next time you see me dont be surprised if Ive eaten
8649,Zoidberg,Uncle Zoid youre looking young enough to be thrown back
8650,Zoid,Rich nephew come over here and give your uncle a nice big meal  So here we are
8651,Zoidberg,And a rich respected doctor with many surviving patients
8652,Zoid,Eating real food in a restaurant as we both often do So you want to be a comedian is it
8653,Zoidberg,Its my lifelong dream
8654,Zoid,Youre unfunny and untalented Thats why youre perfect for drama
8655,Zoidberg,Hmm Serious drama Perhaps it is time to give up comedy
8656,Zoid,Im putting together a big drama picture right now as we speak The script is dynamite I know because I wrote it myself And with me directing and starring Ill be back on top after 50 miserable years  Uh of fame
8657,Zoidberg,Ah fame Where do I come in
8658,Zoid,This fame film has a juicy part for you if you completely finance it with your doctor money So are you in
8659,Zoidberg,Uh OK How much do I have to invest
8660,Zoid,Oh not much not much  Then its settled Another blockbuster Hollywood deal
8661,Waiter,What can I get you gentlemen
8662,Zoidberg,Is bread free
8663,Waiter,Yeah
8664,Zoidberg,Well split an order
8665,Bender,Whats with Monstro
8666,Fry,He promised hed give his Uncle Zoid a million bucks to make a movie
8667,Zoidberg,Ive only been here a day and already Im a Hollywood phoney
8668,Bender,Well perhaps I could call on TVs Calculon to help now that Im in showbiz
8669,Fry,Since when have you been in the biz
8670,Bender,Long enough little man Long enough
8671,Bender,Calculon as your hot water heater    I would be remiss if I didnt bring you scripts that could make you an international film star
8672,Calculon,Of course Tell me about the project
8673,Zoidberg,Its a movie
8674,Calculon,Interesting Tell me more
8675,Bender,Get this
8676,Calculon,And
8677,Bender,And uh I guarantee itll win you an Oscar
8678,Calculon,An Oscar you say That would get me out of this festering rats nest called television once and for all Let me see the script  Wait Harold Zoid Was this written by the Harold Zoid
