,Characters,Quotes
4230,Fry,"He must have used a sleep-ray on me. Sleep-rays exist in the future, right?"
4231,Leela,No.
4232,Fry,Oh. Then I must've fallen asleep.
4233,Leela,Well you were sure right about Flexo being evil.
4234,Bender,I locked down the exits but he may have already gotten away.
4235,Leela,"OK, thanks, Bender. Let's fan out and look for him."
4236,Bender,"Roger that, I got a map of the ship right here."
4237,Leela,Keep an eye on Fry. We can't rule out the possibility that he did it.
4238,Leela,Aha!
4239,Fry,"Aha!  Uh, searching ... hmm."
4240,Leela,Fry? Why are you looking for Flexo in my underpants drawer?
4241,Fry,I didn't find him here 10 minutes ago so I thought it was time to check again.
4242,Bender,"Well, he wasn't in the, uh, kitchen room."
4243,Fry,"Say, Bender, can I hold that map for a second?"
4244,Bender,And leave me high and dry in case of a scavenger hunt? I think not.
4245,Fry,Give it up!
4246,Bender,"Alright, take it. Sheesh!"
4247,Leela,"Well, looks like Flexo got away clean."
4248,Bender,It's a darn shame.
4249,Leela,He must have jumped ship with the atom the second we landed.
4250,Fry,"Or maybe, he never left at all!  Wait a minute. You're Bender."
4251,Bender,"Of course, who said I wasn't?"
4252,Fry,But why were you wearing that scarf and the turtleneck and this fruity number?
4253,Bender,"It's a little thing called ""style"". Look it up sometime."
4254,Barker,"Our ninth finalist, Miss Methane Planet, Halatina Smogmeyer.  And our tenth and final finalist, Miss Earth's Moon, The Crushinator."
4255,Crushinator,"Thank you, Bob Barker. I'm as happy as a girl can be. End statement."
4256,Barker,Which one of these lovely womanoids will take home the atomic tiara?
4257,Leela,Downplay the tiara.
4258,Barker,"Uh, we'll find out after these subliminal messages."
4259,Barker,"So you lost the atom, huh? You're garbage, human garbage! Do you brain-dead space jockeys have any idea how much that thing is worth?"
4260,Fry,"100,000?"
4261,Leela,"200,000?"
4262,Bender,"200,001?"
4263,Barker,You're closest without going over.
4264,Fry,"Well, uh, we'll be leaving now. If you'll just sign this form saying you received the atom."
4265,Barker,I'm not signing squat. You find me that damn tiara before the pageant ends.
4266,Leela,"But, Mr. Barker--"
4267,Barker,"Enough out of you. I may be against the fur industry, but that won't stop me from skinning you alive! As long as no one wears the skin."
4268,Leela,"Well, gentlemen, it appears we're boned."
4269,Fry,Flexo!
4270,Leela,Get him!
4271,Barker,"Next up in what is generously called the ""Talent Competition"", performing a traditional gangsta rap, Miss-- What the--"
4272,Bender,Gotcha!
4273,Women,Fight! Fight! Fight! Fight! Fight!
4274,Bender,"Shoot him, he's choking me!"
4275,Flexo,"No shoot him, he's choking me!"
4276,Leela,I don't know which one to shoot.
4277,Fry,Flexo! Shoot Flexo!
4278,Amazonian,Women-only room!
4279,Leela,"Alright, enough of this.  There's the atom!"
4280,Bender,"Aw, jeez."
4281,Fry,Bender? You stole the atom?
4282,Bender,"Yeah, but I can explain, it's very valuable."
4283,Flexo,I saw him snatch it while Fry was asleep. That's why I ran to tell Bob Barker.
4284,Fry,"Whoa, whoa, wait a second. You mean Bender is the evil Bender? I am shocked. Shocked! Well not that shocked."
4285,Leela,"I'm sorry we suspected you, Flexo. It's just, what with the beard and all--"
4286,Flexo,"Don't even bother. You people sicken me. I put my life on the line to guard that atom and this is how you repay me? Well you can go rot for all I care.  Nah, I'm just kidding, you guys are alright."
4287,Fry,I'm so confused. The Bender I liked turn out to be evil and the Bender I hated was good. How can I live my life when I can't tell good from evil?
4288,Bender,"Eh, they're both fine choices. Whatever floats your boat."
4289,URL,Is this the guy?
4290,Barker,"Huh? Oh, yeah, that looks like him. Whatever."
4291,Flexo,"Wait, but I--"
4292,Barker,Take him away.
4293,Barker,"Alright, let's put an end to this pathetic hoedown. Brannigan, read the thing."
4294,Zapp,And the winner is...
4295,Leela,"It figures. Who else but Zapp Brannigan would be judging the most chauvinistic, degrading, dehumanising--"
4296,Zapp,Huh? Leela?
4297,Leela,"Wait, you're making a--  I feel like a princess!"
4298,Zapp,"Wait. What are you people? Idiots? I'm still going mano a mano with this envelope.  There it is, Miss Universe. There it is, looking weird."
4299,Leela,I almost had that tiara.
4300,Bender,Me too.
4301,Fry,"Well, you guys might both be losers but I just made out with that radiator woman from the radiator planet."
4302,Leela,"Fry, that's a radiator."
4303,Fry,Oh.  Is there a burn ward within 10 feet of here?
4304,Lincoln,Four score and 1145 years ago our forefathers' foreheads conceived a new nation.
4305,Washington,And this Presidents' Day we honoureth those values that my body fought and died for.
4306,Malfunctioning Eddie,"Values like this brand new Plymouth V'Ger! Hi, I'm Malfunctioning Eddie and I'm malfunctioning so badly I'm practically giving these cars away!"
4307,Amy,"Hey, let's go car shopping! My parents promised if I got all B's they'd buy me a bar, and I got all C's!"
4308,Bender,Mind if I tag along? I gotta bring my ass in for servicing.  The recall notice says it could burst into flames in a low-speed collision.
4309,Fry,No wonder you've been staying at the back of conga lines lately.
4310,Leela,"I'll get my coat. Let's go, Bender."
4311,Victor,"Hello, I am Victor and I know many things about the art of unloading fine cars on beautiful women."
4312,Leela,Uh-huh. Now tell us she's witty and sophisticated.
4313,Victor,"Ah-ah-ah! A gentleman always sells a lady a car first.  This is the Beta Romeo. Yes, the Beta Romeo. Note the cross-your-heart seat belt which protects, lifts and separates."
4314,Thundercougarfalconbird salesman,"Spotted her the minute you walked in, didn't you, sir? She's a real beauty."
4315,Fry,"Yup, she's beautiful coffee alright."
4316,Salesman,"No, the Ford Thundercougarfalconbird!  Nothing makes you feel more like a man than a Thundercougarfalconbird. So how much were you thinking of spending on this Thundercougarfalconbird?"
4317,Fry,"Sorry, I'm not here to buy."
4318,Salesman,"I understand, and it's wonderful you don't care whether anyone questions your sexual orientation."
4319,Fry,I care! I care plenty! I just don't know how to make them stop!
4320,Salesman,One word
4321,Victor,"The luxurious seats are stuffed with eagle down and the dashboard inlaid with the beaks of a thousand eagles. Also, there are some eagles under the floorboards."
4322,Amy,That's an awful lot of eagle.
4323,Victor,"Yes, and yet--"
4324,Amy,What's wrong?
4325,Victor,It is just ... the luxury edition has so much more eagle. It saddens me to think of you missing out.
4326,Amy,"Oh, don't be sad. My parents are paying and they're incredibly rich."
4327,Mechanic,I installed shock-absorbing bumpers to reduce the risk of catastrophic butt failure.
4328,Bender,"You, sir, have defaced a national treasure! I demand you restore my buttocks to their former glory."
4329,Mechanic,"Alright. But sooner or later that ass is gonna blow, and when it does, I just pray you're not moonin' someone you care about."
4330,Amy,"Smeesh, Leela! This car has everything a beautiful woman like me needs. Victor said so."
4331,Victor,No dog food for Victor tonight.
4332,Leela,"OK, the sticker says 55,000, but we'll only go as high as, say--"
4333,Amy,"60,000!"
4334,Victor,"Oh, I will have to ask my manager."
4335,Leela,"Amy, you don't go up from the sticker price."
4336,Amy,I thought it was an auction.
4337,Victor,He is not too happy.
4338,Amy,"I'm sorry. 80,000?"
4339,Amy,Uh-oh. I'm terrible at parallel parking.
4340,Hermes,You're bogarting my patience.
4341,Leela,"Hermes, who were you yelling at?"
4342,Hermes,"Myself. I asked myself a Valentine's Day off, but I was in no mood for any of my shenanigans."
4343,Fry,"Valentine's Day's coming? Oh, crap! I forgot to get a girlfriend again. Well, since neither of us has a date, why don't we...?"
4344,Leela,You just assume I can't get a Valentine's date?
4345,Fry,Shall we say eight o'clock?
4346,Amy,"Hey, I'm taking my new car out for a spin to Mercury. Anybody wanna come?"
4347,Fry,"Yeah, OK. What's the weather like?"
4348,Amy,The usual
4349,Fry,"So, what? Shorts?"
4350,Fry,"Boy, this A.C. is incredible!  Boy, this heater is incredible! I'd better turn up the A.C. some more."
4351,Amy,"Hey, how about some icy margaritas?"
4352,Fry,We're slowing down!
4353,Amy,Don't worry. I'll hit the fuel guzzler!
4354,Fry,Uh-oh!
4355,Amy,"It's OK, I have an emergency phone."
4356,Fry,What are you doing?
4357,Amy,Spluh! It's a video-phone.  Hello? Septuple-A?
4358,Fry,Phew!
4359,Amy,"It'll be a couple hours. Oh, I'm gonna get sweat on my sweat-suit."
4360,Fry,"Hey, tell me something"
4361,Amy,I guess 'cause my parents keep telling me to be more ladylike.  As though!
4362,Fry,"I've been there. My folks were always on me to groom myself and wear underpants. What am I, the Pope?"
4363,Amy,"Yeah, and if you were the Pope they'd be all, ""Straighten your Pope hat,"" and, ""Put on your good vestments.""  You know, Fry, it's nice to find someone I can talk to about stuff, and junk."
4364,Fry,"Yeah, it's like we feel the same way about junk and stuff, or, whatever."
4365,Amy,"So while they're towin' us, you wanna do it?"
4366,Fry,Yeah.
4367,Hermes,"Which concludes the summary of the movie I saw last night. Now, any old business?"
4368,All,No.
4369,Hermes,Any new business?
4370,All,No.
4371,Hermes,Anyone spend the night together?
4372,Amy,Yep.
4373,Fry,Kind of.
4374,Bender,What?
4375,Hermes,"Oh, my God!"
4376,Amy,We ran out of fuel on Mercury and one thing led to another.
4377,Fry,And it led there again when we got home.
4378,Bender,"Congratulations, Fry, you snagged the perfect girlfriend. Amy's rich, she's probably got other characteristics."
4379,Leela,Bender! Romance isn't about money.
4380,Bender,"Oh, so it's just coincidence that Zoidberg here is desperately poor and miserably lonely? Puh-lease!"
4381,Leela,"For your information, it's because he's hideous."
4382,Hermes,Well I think Amy and Fry go together like a lime and coconut.
4383,Farnsworth,Do I hear wedding bells?
4384,Fry,What? No!
4385,Farnsworth,"Really? Oh, dear."
4386,Zoidberg,You're both very lucky. I'd pay anything to end my miserable loneliness. If only I weren't so desperately poor.
4387,Bender,Wait. You mean people will pay good money for romance? Hmm. I think I have a scheme so deviously clever that I--
4388,Judge,$500 and time served.
4389,Bender,"Stupid anti-pimping laws!  Well, pay the man!"
4390,Hookerbot,"Bender, honey, we love you!"
4391,Bender,"Shut up, baby, I know it!"
4392,Bender,"Ah, computer dating. It's like pimping but you rarely have to use the phrase ""upside your head""."
4393,Leela,"Bender, this is stupid. Why would anyone come to you for romantic help?"
4394,Bender,Hey! Don't make me go upside your head!
4395,Hermes,Fry! Amy! Put your pants back on! I need a stapler.
4396,Zoidberg,Stop! Stop! If you interrupt the mating dance the male will become enraged and maul us with his fearsome gonad.
4397,Fry,"Wait, why aren't we making out?"
4398,Amy,I 'unno.
4399,Bender,"OK, Mister...?"
4400,Zapp,"Uh, Smith! Zapp Smith. Uh, Brannigan."
4401,Bender,Just check off the things you're looking for in a love partner.
4402,Zapp,"Let's see ... Oh, yes!  Mmm, I'll just have everything on the menu."
4403,Bender,Now to run it through our high-speed romance-a-logical data-fier.  Say hello to Miss Right!
4404,Zapp,Hello!
4405,Fry,Wow! We're great kissers!
4406,Amy,"Yeah! Hey, later, you wanna drive out to Europa? We could have a picnic and spit watermelon seeds at Jupiter."
4407,Fry,"Hey, yeah! I used to spit at stuff back in the 20th century. Ah, it's cool how we sort of think exactly alike, and junk."
4408,Amy,"Yeah. Y'know, Fry, I really like hanging out with you."
4409,Fry,"Everything was going great. Then, all of a sudden, she's talking about hanging out. Hanging out? She's getting way too serious. I'm not a one woman man, Leela."
4410,Leela,You'll be back to zero soon enough.
4411,Fry,Don't you get it? She's smothering me.
4412,Amy,Hi.
4413,Fry,You see? You see? Now she's bothering me when I'm at work.
4414,Leela,Fry--
4415,Fry,"I'm doing my job, there's Amy; I spend a few hours selecting a candy from the machine, there's Amy; I wake up the morning after sleeping with Amy, there's Amy!"
4416,Leela,I think you're over reacting.
4417,Fry,"Am I?  I mean, I'm pulling down delivery boy money."
4418,Leela,"Fry, she's pulling down billionaire trust-fund money."
4419,Fry,"Then she wants me as a trophy husband. Leela, you gotta come to Europa with us. I can't be alone with her."
4420,Amy,"So, ready for a secluded picnic with just you and me?"
4421,Fry,"Hey, you know who loves secluded picnics with just you and me?  Uh, Dr. Zoidberg."
4422,Zoidberg,Did someone say something about a free hot meal?
4423,Zoidberg,"Mmm, I haven't eaten since Tuesday! Bird eggs, animal slices ...  All gone! Can I drive?"
4424,Amy,"No. So, Fry, you busy tomorrow? I got two tickets to the big ape fight."
4425,Fry,"Jeez, we're already planning to spend Valentine's Day together. Isn't that enough?"
4426,Amy,"OK, sure. What do you wanna do for Valentine's Day?"
4427,Fry,"Oh, so all of a sudden we're spending Valentine's Day together?"
4428,Amy,But you just said--
4429,Fry,"That's it, Amy, we have to talk. Zoidberg, you drive."
4430,Zoidberg,Wahoo!
4431,Fry,"Pardon me, excuse me."
4432,Zoidberg,"Ah, I'll just turn the wheel to maximum fastness!"
4433,Fry,"Amy, you know how at first you like chocolate but then you start to get tired of it because it always wants to hang out with you?"
4434,Amy,Huh? You don't like chocolate?
4435,Fry,"Look, could chocolate just let me finish?"
4436,Zoidberg,"Vroom, vroom! And the winner of the big car race is ... Hot Rod Zoidberg!"
4437,Fry,"Amy, what I'm trying to say is, I think maybe you and I should stop--"
4438,Zoidberg,"Uh-oh. Here, you drive!"
4439,Zoidberg,Fry? Are you alright?
4440,Fry,Ow! My head is killing me. What happened? Was anybody hurt?
4441,Zoidberg,"No, no, no, no, no, of course not. Nobody but you. I'm afraid your body was badly damaged in the crash."
4442,Fry,How badly?
4443,Zoidberg,"That's it over there.  Don't worry, I managed to keep your head alive with some quick surgery."
4444,Fry,Where is it?
4445,Zoidberg,There.
4446,Amy,"Looks like we'll be spending a lot more time together, Fry!"
4447,Leela,This sort of thing always happens with office romances.
4448,Zoidberg,"Don't worry, Fry, we'll have your body all fixed up in a few days.  Upsy daisy!"
4449,Fry,"Well, Amy, I'll try not to interfere with your life too much."
4450,Amy,Fry!
4451,Fry,"Ooh, sorry. I guess I control that arm."
4452,Amy,"So, what was it you wanted to talk about before we crashed anyway?"
4453,Fry,"Oh, that.  I'll meet you in the closet."
