,Characters,Quotes
5120,MORGAN,"I downloaded his brain. Everything that is Bender is right here. His mind, his memories, his in-your-face interface."
5121,FRY,"But, but...Bender need brain...for...smart making!  What did you do now? Stop doing things!"
5122,MORGAN,I sent the disk to be filed at the Central Bureaucracy. I did what I had to do Fry. He was a bad robot.
5123,FRY,"No, he was a bad friend. I want him back right now."
5124,MORGAN,Then you should have filed a request 20 years ago.
5125,FRY,I'm sick of you and your bureaucracy.
5126,MORGAN,Dirty boy! Dirty boy!
5127,LEELA,You and Morgan were having an affair?
5128,FRY,I couldn't help it. She loved me because of the part of me that's a slob and I loved her because of the part of me that's desperate.
5129,FRY,Poor Bender. Without his brain he's become all quiet and helpful. We've got to go to the Central Bureaucracy and get that disk back!
5130,AMY,Yeah!
5131,FARNSWORTH,"Oh yes we must, yes."
5132,AMY,Why?
5133,LEELA,"Well, those arguments aside, we're still going."
5134,FARNSWORTH,You can't just waltz into the Central Bureaucracy. It's a tangled web of red tape and regulations. I've never been but a friend of mine went completely mad trying to find the washroom there.
5135,LEELA,Then we'll need a guide. Someone who's been there before.
5136,FARNSWORTH,Oh I've been there. Lot's of times!
5137,HERMES,Look at that. The carts go out full but they come in empty. It's criminally inefficient.
5138,HERMES,But don't you see? They could increase efficiency 4% if they used the empty carts to haul in heavy mining machinery.
5139,AUSTRALIAN GUY,Oh Lord!
5140,FRY,"Man, how long is this gonna take?"
5141,OLD MAN,I'm still waiting on my birth certificate.
5142,FARNSWORTH,Well it doesn't look like I'll make it inside with the rest of you. Uh but good luck. Just leave me where I drop.
5143,OLD MAN,"Oh great, someone had a baby!"
5144,LEELA,"Come on, I have a better idea."
5145,LEELA,Excuse me? We're from the Planet Express delivery company. We're here to deliver a robot.
5146,GRADE 53,Looks like we've got a new office cut up!
5147,GRADE 41,"Look out, look out! I'm going to crash my slow-mobile! I had to swerve to avoid you."
5148,LEELA,"While you're crashing, could you tell us where all these canisters end up?"
5149,GRADE 41,Oh you want Central Filing.
5150,LEELA,
5151,FRY,
5152,AMY,OK thanks.
5153,FARNSWORTH,Wonderful.
5154,GRADE 41 (SCREAMING),Nooo!
5155,GRADE 20,Central Filing? Of course I know where that is. I'm a grade 20.
5156,LEELA,Where is it?
5157,GRADE 20,I can't tell you. What do I look like? A grade 16?
5158,LEELA,"We're getting nowhere slowly. Here, I'll address this to the Central Filing room.  Then we'll track it using my wrist-lojack-amater."
5159,WRIST THING,Cold. Cold. Warmer. Hot hot hot hot hot hot.
5160,GRADE 11,Please don't tell my supervisor I was sleeping.
5161,LEELA,"This is it. We'll just run in, grab Bender's disk and run out. Got it?"
5162,FRY,We'll never find that disk will we Bender?
5163,FRY,You're right. Nothing is over so long as there's one thin ray of hope.
5164,MORGAN,Lost something?  I should have known you'd come here rather than follow proper procedure. And I did know. And that's why I came here.
5165,FRY,"Listen Morgan, We're through, you're an evil heartless woman and I never wanna see you again. However would you help us get Bender back for old times sake?"
5166,MORGAN,I'm afraid he's lost in the master in pile. And it would take some sort of giant mechanical atomic powered sorting machine to find him.
5167,HERMES,You rang?
5168,FARNSWORTH,"Dammit Hermes, just jump already. Stop hogging that healthy liver."
5169,HERMES,"No, I want to live. Organising that forced labour spa rekindled my lifelong love of bureaucracy."
5170,LABARBARA,My Hermes got that hellhole running so efficiently that all the physical labour is now done by a single Australian man.
5171,LEELA,But how did you know we were here?
5172,HERMES,Dr Zoidberg brought us.
5173,ZOIDBERG,"It was me, I'm the hero!"
5174,NUMBER 1.0,Request for explanantion of incident meeting?
5175,MORGAN,Number 1.0.
5176,HERMES,"Number 1.0, I hereby petition you for an emergency sort-and-file, under regulation 2 point -"
5177,NUMBER 1.0,Don't quote me regulations. I co-chaired the committee that reviewed the recommendation to revise the colour of the book that regulation's in. We kept it grey.
5178,HERMES,"Sir please, I must located the disk with my friend's brain on it."
5179,NUMBER 1.0,Very well. But your bureaucratic licence will be revoked if you fail to sort the master in pile by closing time. 1pm.
5180,LEELA,That's only four minutes from now.
5181,HERMES,Requisition me a beat.
5182,LABARBARA (SINGING),But something changed when my man turn pro.
5183,HERMES (SINGING),I was sortin' but I wasn't smilin'.
5184,LABARBARA (SINGING),He forgot that it's not about badges and ranks.
5185,HERMES (SINGING),It's supposed to be about the filing! People!
5186,ZOIDBERG (SINGING),They said I probably shouldn't be a surgeon.
5187,FARNSWORTH (SINGING),They poo-pooed my electric frankfurter.
5188,LEELA (SINGING),They said I probably shouldn't fly with just one eye.
5189,HERMES (SINGING),Everybody sing Jamaica!
5190,EVERYBODY (SINGING),Jamaica!
5191,HERMES,"Just the bureaucrats, Jamaica!"
5192,BUREACRATS (SINGING),Jamaica!
5193,HERMES (SINGING),The grade 19s!
5194,MORGAN,Jamaica.
5195,HERMES (SINGING),Sing me home!
5196,BENDER,"I'm Bender baby, please insert liquor!"
5197,FRY,Yeah!
5198,HERMES,Congratulations.
5199,NUMBER 1.0,Congratulations indeed but you finshed with one second to spare so I'm demoting you. A good bureaucrat never finishes early.
5200,AMY,That's OK Hermes. At least we have you back.
5201,MORGAN,"Not yet you don't. I'm still acting bureaucrat of Planet Express. And I have some changes to make. First, Fry, you're fired. Second -"
5202,HERMES,Not so fast! When I was sortin' I came upon a certain document filed by one Morgan Proctor.  Form B: Notification Of Romantic Entanglement.
5203,FRY,"That's right, she fraternized me!"
5204,MORGAN,That form isn't about you. It refers to my high school prom date. It was a regulation date that ended in regulation disappointment.
5205,HERMES,Yes but you only stamped it four times!
5206,MORGAN,No! No! I was young and reckless.
5207,NUMBER 1.0,Bureaucrat Conrad you are technically correct - the best kind of correct. I hereby promote you to grade 37.  And as for you. (shouting) Guards!  (talking) Bring me the forms I need to fill out to have her taken away!
5208,FARNSWORTH,"Well, it looks like I'll be needing my heroic bureaucrat back. At severely reduced pay of course."
5209,LABARBARA,It's better than nothing!
5210,FRY,What about me? Can I come back at severely reduced pay?
5211,HERMES,"You got it mon! In fact, severely reduced pay all around!  Come on wife, let's blow this joint!"
5212,ZOIDBERG,Now it's time for my song! (singing) When I was two there was a tidal wave in -
5213,THE END,
5214,"""A CLONE OF MY OWN""",
5215,FARNSWORTH,"Good news everyone, the university is bringing me up on disciplinary charges! Wait, that's not good news at all."
5216,LEELA,"Whatever you did Professor, I'm sure there's a reasonable explanation."
5217,FARNSWORTH,"Yes but they won't listen. Everyone's always in favour of saving Hitler's brain but when you put it in the body of a great white shark (sarcastic) ooo, suddenly you've gone too far."
5218,VERNON,"Professor Farnsworth, do you know why we've called you here today?"
5219,FARNSWORTH,"Listen to me you pompous frauds, if I'm going down, I'm taking you all with me. Dean Vernon, I know the truth. It was you driving your hover-car that night, not your horse. Dean Epsilon, I know all about your ""Department Of Pool Boy Studies."" And Dr Wernstrom...Werrrnstrom!"
5220,VERNON,"Actually Professor, we merely called you here to say......surprise."
5221,MAN #1,Surprise!
5222,MAN #2,Happy birthday!
5223,HERMES,Surprise!
5224,FARNSWORTH,"And you Coach Smalley, or should I say ""Coach hairpiece""?"
5225,LEELA,"No Professor, it's a surprise party for your 150th birthday."
5226,FARNSWORTH,(muttering) Hundred and...what? Oooh!
5227,BENDER,"Good evening I'm -  Whoa, sorry. I'm Bender and I'll be MC-ing this roast. Y'know, they say you can judge a man by the company he keeps, so here's the Professor's oldest friend: A grotesque, stinking lobster!"
5228,ZOIDBERG,"Good evening ladies and germs.  That wasn't a joke, I was talking to Dean Streptococcus.  Now I'm not saying Professor Farnsworth is old, but if you consider his age he's likely to die soon!  Hey Ringo, that was the joke. Oh, it's showtime at the Apollo all over again."
5229,BENDER,"Where would the Professor be without students who love and respect him? Right there!  But seriously, of all the former crew members of the Professor's delivery ship, our next speaker is by far the most alive. Captain Muskie?"
5230,ZOIDBERG,I wouldn't wanna follow that guy!
5231,BENDER,"And now, a man who needs no introduction. (whispering) Fry, get up there!"
5232,FRY,"Oh.  Thank you. Y'know, when I was first asked to make a film about my nephew, Professor Farnsworth, I thought ""Why should I?"" Then later Leela made the film. But if I had made the film, you could bet there would have been a lot more topless women on motorcycles! Roll film!"
5233,FRY,(whispering) Dork alert!
5234,BENDER,How 'bout a few words Professor?
5235,FARNSWORTH,Eh wha?
5236,BENDER,"I said ""words."""
5237,FARNSWORTH,"Uh, what a pleasure it is to see my lifetime of accomplishments summed up in a 3-minute film. My best years are behind me. So much left undone. So little time."
5238,BENDER,Funny funny stuff.
5239,FARNSWORTH,My life is over.
5240,LEELA,No it isn't. You have another 10 years left.
5241,FRY,Leela! He could live another 100 years!
5242,LEELA,"No, he couldn't. When you turn 160, robots from the Sunset Squad take you to a mysterious planet and you never return."
5243,FRY,"Wow, a whole planet of old people. Where is it?"
5244,BENDER,(spookily) Nobody knows!
5245,FARNSWORTH,So many loves half-loved. So many inventions half-invented. That damn time machine alone set me back 15 years.
5246,ZOIDBERG,If only it'd worked. You could go back and not waste your time on it.
5247,FARNSWORTH,"There's no one to carry on after I'm gone. No one to take care of my work and my research and my fabulous fortune. By God, that's it! I've got to name a successor."
5248,FRY,A successor?
5249,ZOIDBERG,A successor to the Professor?
5250,FARNSWORTH,There's no time to lose. I'm off to my lab to build a successor-naming machine!
5251,FRY,"Man, the Professor's been in his lab for days."
5252,BENDER,I hope he didn't die. Unless he left a note naming me his successor. Then I hope he did die.
5253,ZOIDBERG,You? The successor? Over my empty shell! The Professor will pick me. Only I have his lobster-like tenacity!
5254,HERMES,Up yours Zoidberg. Up wherever your species traditionally crams things. The only successful way to choose a successor is with a limbo contest.
5255,LEELA,What?
5256,HERMES,"Kingston rules. Two men go down, one come up."
5257,LEELA,"Look, the Professor trusts me with a giant spaceship. He wouldn't trust the rest of you with his dentures."
5258,AMY,Yesh he would.
5259,FRY,Sorry everyone but need I remind you? Blood is thicker than water.
5260,ZOIDBERG [WRITING],Blood...thicker...water.
5261,FARNSWORTH,"Everyone, I have a very dramatic announcement. So anyone with a weak heart should leave now. Goodbye."
5262,LEELA,"Uh, Professor?"
5263,FARNSWORTH,"Oh yes, the announcement! As you all know, I am not long for this world..."
5264,LEELA,"Yes, we know."
5265,HERMES,True mon!
5266,AMY,Buh!
5267,FRY,One foot in the grave.
5268,FARNSWORTH,...So I've picked my successor. It's someone in whom I have great faith - even though his mind is undeveloped and he's accomplished nothing.  My closest living relative...
5269,FRY,Oh yeah!
5270,FARNSWORTH,"My clone, Cubert Farnsworth."
5271,ZOIDBERG,He's horrible!
5272,FRY,Crud. Can I at least be in charge of your dentures?
5273,AMY,You wish!
5274,FRY,Where did Cubert come from?
5275,FARNSWORTH,12 years ago I began the cloning process by removing some skin cells from one of the shaplier growths on my back.
5276,LEELA,"Wait, if he's your clone then why doesn't his nose look like yours?"
5277,FARNSWORTH,I left him in his first tube too long and he got squished up against the side.
5278,BENDER,Is he dumb or just ugly?
5279,FARNSWORTH,Let's find out.
5280,CUBERT,What? You've never seen a genius's wiener before?
5281,ZOIDBERG,No.
5282,LEELA,Never.
5283,FRY,"Well, once in the park."
5284,ZOIDBERG,Mmm!
5285,CUBERT,"As long as I'm going to be in charge here, let me examine my so called ""crew,"" if it can so be called. First of all, Dr Zoidberg, do you even have a medical degree?"
5286,ZOIDBERG,I lost it...in a volcano.
5287,CUBERT,And why do we need a bending robot around here anyway? What possible use do we have for you?
5288,BENDER,Uh...me no speaka the English.
5289,CUBERT,And why does our space pilot have only one eye? There's someone I'd like you to meet. His name is depth perception!
5290,LEELA,Why you little -!
5291,CUBERT,"Wow, that hurt - the air!"
5292,BENDER,Im pending para un bending!
5293,FARNSWORTH,"Oh Cubert, come in here. I have something amazing to show you."
5294,CUBERT,What is it? A compitent employee? I doubt that very much!
5295,FRY,Little twerp.
5296,BENDER,Aye chihuahua!
5297,FARNSWORTH,As my successor I'm trusting you to carry on my work. These are just some of the half finished inventions you'll spend your life finishing.
5298,CUBERT,I didn't realise you were the inventor of the junk heap.
5299,FARNSWORTH,"That's my prizewinning smelloscope. If a dog craps anywhere in the universe, you can bet I won't be out of the loop. And this is my universal translator. Unfortunately so far it only translates into an incomprehensible dead language."
5300,CUBERT,Hello.
5301,UNIVERSAL TRANSLATOR,Bonjour!
