,Characters,Quotes,Scenes,Fry,Other,Leela,Bender,Farnsworth,Hermes,Zoidberg,Amy,Zapp
6253,Bender,My booze!,557,75.0,75.0,75.0,75.0,75.0,0.0,75.0,75.0,0.0
6254,Leela,Popplers are intelligent. This one called me mama.,557,75.0,75.0,75.0,75.0,75.0,0.0,75.0,75.0,0.0
6255,Zoidberg,Congratulations. I assume Amy is the father.,557,75.0,75.0,75.0,75.0,75.0,0.0,75.0,75.0,0.0
6256,Bender,"Popplers can't talk. Leela must be hallucinating from not eating enough Popplers. Here, eat some now.",557,75.0,75.0,75.0,75.0,75.0,0.0,75.0,75.0,0.0
6257,Leela,No!,557,75.0,75.0,75.0,75.0,75.0,0.0,75.0,75.0,0.0
6258,Bender,"I said ""eat""! Come on, mange!",557,75.0,75.0,75.0,75.0,75.0,0.0,75.0,75.0,0.0
6259,Leela,"Sorry, babies.",557,75.0,75.0,75.0,75.0,75.0,0.0,75.0,75.0,0.0
6260,Amy,"Leela, maybe you should lie down.",557,75.0,75.0,75.0,75.0,75.0,0.0,75.0,75.0,0.0
6261,Zoidberg,"Yes, listen to the father.",557,75.0,75.0,75.0,75.0,75.0,0.0,75.0,75.0,0.0
6262,Leela,"I'm telling you, it spoke to me. Come on, little Poppler, say ""mama"".",557,75.0,75.0,75.0,75.0,75.0,0.0,75.0,75.0,0.0
6263,Fry,"Look, Leela, even if you heard one talk, that doesn't mean it's intelligent. I mean, parrots talk and we eat them, right?",557,75.0,75.0,75.0,75.0,75.0,0.0,75.0,75.0,0.0
6264,Bender,"Yeah. Maybe it just learned to talk as a parlour trick, like Fry.",557,75.0,75.0,75.0,75.0,75.0,0.0,75.0,75.0,0.0
6265,Fry,Like Fry! Like Fry!,557,75.0,75.0,75.0,75.0,75.0,0.0,75.0,75.0,0.0
6266,Farnsworth,"There's one way, and only one way, to determine if an animal is intelligent.  Dissect its brain!",557,75.0,75.0,75.0,75.0,75.0,0.0,75.0,75.0,0.0
6267,Other,"No, mama. Stop grandpa!",557,75.0,75.0,75.0,75.0,75.0,0.0,75.0,75.0,0.0
6268,Farnsworth,Enough chit-chat. Restrain the specimen!,557,75.0,75.0,75.0,75.0,75.0,0.0,75.0,75.0,0.0
6269,Other,"Mmm, good.",558,75.0,75.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0
6270,Other,Give me some of that special sauce.,558,75.0,75.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0
6271,Leela,Stop eating Popplers! They can talk!,558,75.0,75.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0
6272,Other,Don't stop to talk! Eat Popplers!,558,75.0,75.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0
6273,Leela,"Hey, cut it out!",558,75.0,75.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0
6274,Other,Ow! Ow!,558,75.0,75.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0
6275,Fry,"People, I won't let you enter. Popplers are as intelligent as you or me.",558,75.0,75.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0
6276,Other,"You, maybe!",558,75.0,75.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0
6277,Bender,"Hear me, hear me! Stop eating Popplers! Stop eating them with honey mustard sauce.  Ow!",558,75.0,75.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0
6278,Other,Planet Express,559,75.0,75.0,75.0,75.0,75.0,75.0,0.0,75.0,0.0
6279,Other,"And the discoverer of Popplers, Captain Turanga Leela.",559,75.0,75.0,75.0,75.0,75.0,75.0,0.0,75.0,0.0
6280,Fry,Turanga?,559,75.0,75.0,75.0,75.0,75.0,75.0,0.0,75.0,0.0
6281,Amy,"That's her name, Philip.",559,75.0,75.0,75.0,75.0,75.0,75.0,0.0,75.0,0.0
6282,Bender,Philip?,559,75.0,75.0,75.0,75.0,75.0,75.0,0.0,75.0,0.0
6283,Other,"Fishy Joe, is it wrong to eat intelligent animals?",559,75.0,75.0,75.0,75.0,75.0,75.0,0.0,75.0,0.0
6284,Other,"Absolutely not, Linda. I don't think anyone's here to make that claim.",559,75.0,75.0,75.0,75.0,75.0,75.0,0.0,75.0,0.0
6285,Leela,I am.,559,75.0,75.0,75.0,75.0,75.0,75.0,0.0,75.0,0.0
6286,Other,Me too.,559,75.0,75.0,75.0,75.0,75.0,75.0,0.0,75.0,0.0
6287,Other,Listen...,559,75.0,75.0,75.0,75.0,75.0,75.0,0.0,75.0,0.0
6288,Other,Shut up...,559,75.0,75.0,75.0,75.0,75.0,75.0,0.0,75.0,0.0
6289,Other,...we're talking about a snack...,559,75.0,75.0,75.0,75.0,75.0,75.0,0.0,75.0,0.0
6290,Other,...shut up...,559,75.0,75.0,75.0,75.0,75.0,75.0,0.0,75.0,0.0
6291,Other,...that's low in fat...,559,75.0,75.0,75.0,75.0,75.0,75.0,0.0,75.0,0.0
6292,Other,...shut up.,559,75.0,75.0,75.0,75.0,75.0,75.0,0.0,75.0,0.0
6293,Other,...and high in profit.,559,75.0,75.0,75.0,75.0,75.0,75.0,0.0,75.0,0.0
6294,Other,"You're crazy, man. He is crazy.",559,75.0,75.0,75.0,75.0,75.0,75.0,0.0,75.0,0.0
6295,Other,There's not even any strong evidence that these Popplers are intelligent.,559,75.0,75.0,75.0,75.0,75.0,75.0,0.0,75.0,0.0
6296,Other,Shut up! Shut up! Shut up! Shut up! Shut up...,559,75.0,75.0,75.0,75.0,75.0,75.0,0.0,75.0,0.0
6297,Leela,That's not true. I have one right here that can talk.,559,75.0,75.0,75.0,75.0,75.0,75.0,0.0,75.0,0.0
6298,Other,...shut up...,559,75.0,75.0,75.0,75.0,75.0,75.0,0.0,75.0,0.0
6299,Leela,"Come on, say ""mama"".",559,75.0,75.0,75.0,75.0,75.0,75.0,0.0,75.0,0.0
6300,Other,Ca-ca!,559,75.0,75.0,75.0,75.0,75.0,75.0,0.0,75.0,0.0
6301,Other,"OK, we'll have to bleep that.",559,75.0,75.0,75.0,75.0,75.0,75.0,0.0,75.0,0.0
6302,Leela,"Look, I'm not saying eating meat is wrong...",559,75.0,75.0,75.0,75.0,75.0,75.0,0.0,75.0,0.0
6303,Other,Shut up.,559,75.0,75.0,75.0,75.0,75.0,75.0,0.0,75.0,0.0
6304,Leela,I don't think anyone's here to make that claim.,559,75.0,75.0,75.0,75.0,75.0,75.0,0.0,75.0,0.0
6305,Other,I am.,559,75.0,75.0,75.0,75.0,75.0,75.0,0.0,75.0,0.0
6306,Leela,But eating an intelligent animal is different.,559,75.0,75.0,75.0,75.0,75.0,75.0,0.0,75.0,0.0
6307,Other,Shut up! Shut up! Shut up! Shut up! Shut up...,559,75.0,75.0,75.0,75.0,75.0,75.0,0.0,75.0,0.0
6308,Other,"Oh, don't force your tired philosophy on us. I mean, the only reason we don't eat people is because it tastes lousy.",559,75.0,75.0,75.0,75.0,75.0,75.0,0.0,75.0,0.0
6309,Other,"You're all nuts. Shut up, let me talk.",559,75.0,75.0,75.0,75.0,75.0,75.0,0.0,75.0,0.0
6310,Other,"You shut up, please.",559,75.0,75.0,75.0,75.0,75.0,75.0,0.0,75.0,0.0
6311,Other,"No, you shut up, please.",559,75.0,75.0,75.0,75.0,75.0,75.0,0.0,75.0,0.0
6312,Other,Popplers are no smarter than any other animal I've served. And that includes cats.,559,75.0,75.0,75.0,75.0,75.0,75.0,0.0,75.0,0.0
6313,Other,"Ca-ca head. Mean, old ca-ca head.",559,75.0,75.0,75.0,75.0,75.0,75.0,0.0,75.0,0.0
6314,Other,"Sir, I'm making a point. If these gutter-mouthed creatures are so smart, why don't they defend themselves, huh?",559,75.0,75.0,75.0,75.0,75.0,75.0,0.0,75.0,0.0
6315,Leela,Stop it!,559,75.0,75.0,75.0,75.0,75.0,75.0,0.0,75.0,0.0
6316,Other,I call murder on that.,559,75.0,75.0,75.0,75.0,75.0,75.0,0.0,75.0,0.0
6317,Other,"Look, I'm willing to grant that it's murder. The real issue is",559,75.0,75.0,75.0,75.0,75.0,75.0,0.0,75.0,0.0
6318,Other,"And, crap like I've never seen!",559,75.0,75.0,75.0,75.0,75.0,75.0,0.0,75.0,0.0
6319,Other,"Turn down that TV, Nd-Nd.",559,75.0,75.0,75.0,75.0,75.0,75.0,0.0,75.0,0.0
6320,Farnsworth,"Dear Lord, they're back!",559,75.0,75.0,75.0,75.0,75.0,75.0,0.0,75.0,0.0
6321,Amy,We're doomed!,559,75.0,75.0,75.0,75.0,75.0,75.0,0.0,75.0,0.0
6322,Hermes,Doooomed!,559,75.0,75.0,75.0,75.0,75.0,75.0,0.0,75.0,0.0
6323,Bender,Doooo...,559,75.0,75.0,75.0,75.0,75.0,75.0,0.0,75.0,0.0
6324,Other,"Now then, the creatures you call ""Popplers"" come from a nursery planet in our sector.",559,75.0,75.0,75.0,75.0,75.0,75.0,0.0,75.0,0.0
6325,Other,You monsters have been eating our babies!,559,75.0,75.0,75.0,75.0,75.0,75.0,0.0,75.0,0.0
6326,Leela,Eck!,559,75.0,75.0,75.0,75.0,75.0,75.0,0.0,75.0,0.0
6327,Other,"We demand justice. As you ate our children, so shall you be eaten by us!",559,75.0,75.0,75.0,75.0,75.0,75.0,0.0,75.0,0.0
6328,Other,"Oh! Oh, yeah, that feels a lot better. What? It's still on?",559,75.0,75.0,75.0,75.0,75.0,75.0,0.0,75.0,0.0
6329,Zapp,"As chief negotiator, I speak for all of Earth when I mourn the regrettable loss of the Omicronian young. We share your pain.  These would be great with quack-a-mole.",560,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0
6330,Other,Stop eating our young! And it's pronounced guacamole!,560,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0
6331,Zapp,"Alright, I'm putting them away.  Now, uh, what is it you want?",560,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0
6332,Other,We demand--  We demand to eat one human for each Omicronian that was eaten.,560,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0
6333,Zapp,Fair enough. How many is that?,560,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0
6334,Other,"198 billion, sir.",560,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0
6335,Other,"Very well. You will provide us with 198 billion humans. And, uh, small fries.",560,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0
6336,Other,Lrrr!,560,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0
6337,Other,"Oh, alright, cottage cheese!",560,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0
6338,Other,Sir?  There aren't that many human beings.,560,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0
6339,Zapp,A thought occurs,560,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0
6340,Other,We're willing to wait a few weeks while you shore up the numbers.,560,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0
6341,Zapp,"Hmm. 198 billion babies in a few weeks. We'll need an army of super-virile men scoring round the clock! I'll do my part. Kif, clear my schedule.",560,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0
6342,Fry,I wish they'd just wipe out humanity and get it over with. It's the waiting I can't stand.,561,75.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0,75.0
6343,Leela,That's stupid!,561,75.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0,75.0
6344,Zapp,"My fellow Earthlings, we have reached an agreement. Using the twin guns of grace and tact, I blasted our worthless enemies with a fair compromise.  They will not eat everyone on Earth.",561,75.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0,75.0
6345,Other,I filled up on nuts at the negotiation.,561,75.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0,75.0
6346,Zapp,"Instead, they will eat only a single human of their choice.",561,75.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0,75.0
6347,Other,"We choose to eat the first Earthling who ate our offspring.  She must be sacrificed, but the rest of you shall be spared.",561,75.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0,75.0
6348,Other,"Tonight, the world watches in horror as an earthling is eaten alive on network television. This grim scene of unimaginable carnage is brought to you by Fishy Joe's! Try our new Extreme Walrus Juice!  100% fresh-squeezed walrus. Ride the walrus!",562,75.0,75.0,75.0,75.0,0.0,0.0,0.0,0.0,75.0
6349,Other,Ladies and gentlemen. The Omicronians!,562,75.0,75.0,75.0,75.0,0.0,0.0,0.0,0.0,75.0
6350,Other,"Greetings, Earth morsels.",562,75.0,75.0,75.0,75.0,0.0,0.0,0.0,0.0,75.0
6351,Other,You suck!,562,75.0,75.0,75.0,75.0,0.0,0.0,0.0,0.0,75.0
6352,Other,Get a job!,562,75.0,75.0,75.0,75.0,0.0,0.0,0.0,0.0,75.0
6353,Bender,"I'll miss you, Leela.  I know you're just a carbon-based life form but I'll always think of you as a big pile of titanium.",562,75.0,75.0,75.0,75.0,0.0,0.0,0.0,0.0,75.0
6354,Fry,"What Bender means is, you're really brave, and smart, and beautiful, and a great friend.",562,75.0,75.0,75.0,75.0,0.0,0.0,0.0,0.0,75.0
6355,Bender,Just like titanium!,562,75.0,75.0,75.0,75.0,0.0,0.0,0.0,0.0,75.0
6356,Leela,This is all a big load. I was the one trying to save the Popplers.  You both should be in here instead of me.,562,75.0,75.0,75.0,75.0,0.0,0.0,0.0,0.0,75.0
6357,Bender,Someone's acting awfully aluminum.,562,75.0,75.0,75.0,75.0,0.0,0.0,0.0,0.0,75.0
6358,Zapp,"Leela, my sweet, I've come to save you. I have a devious plan!",562,75.0,75.0,75.0,75.0,0.0,0.0,0.0,0.0,75.0
6359,Leela,"Oh, great, Captain Moron has a plan. Why don't you tell it to Wingus and Dingus here?",562,75.0,75.0,75.0,75.0,0.0,0.0,0.0,0.0,75.0
6360,Zapp,"Wingus, Dingus, listen up. We're gonna give the aliens the old switcheroo!",562,75.0,75.0,75.0,75.0,0.0,0.0,0.0,0.0,75.0
6361,Fry,You mean--,562,75.0,75.0,75.0,75.0,0.0,0.0,0.0,0.0,75.0
6362,Zapp,Correct. I found a giant hideous ape that looks exactly like Leela.,562,75.0,75.0,75.0,75.0,0.0,0.0,0.0,0.0,75.0
6363,Leela,It doesn't look anything like me. The hair is all wrong.,562,75.0,75.0,75.0,75.0,0.0,0.0,0.0,0.0,75.0
6364,Zapp,"Don't worry. Kif is an expert stylist, as you can plainly see.  Mmm!",562,75.0,75.0,75.0,75.0,0.0,0.0,0.0,0.0,75.0
6365,Leela,"You know, this might actually work. The Omicronians seem to have trouble telling one person from another.",562,75.0,75.0,75.0,75.0,0.0,0.0,0.0,0.0,75.0
6366,Zapp,"True. At the negotiations, they thought Kif here was the statesman and I was a jabbering mental patient. Isn't that right, Kif?",562,75.0,75.0,75.0,75.0,0.0,0.0,0.0,0.0,75.0
6367,Other,"Please, I'm creating.  Voila!",562,75.0,75.0,75.0,75.0,0.0,0.0,0.0,0.0,75.0
6368,Bender,Bingo!,562,75.0,75.0,75.0,75.0,0.0,0.0,0.0,0.0,75.0
6369,Fry,That's Leela!,562,75.0,75.0,75.0,75.0,0.0,0.0,0.0,0.0,75.0
6370,Zapp,I'm seeing double!,562,75.0,75.0,75.0,75.0,0.0,0.0,0.0,0.0,75.0
6371,Other,"I grow hungry! Bring on the one called ""Leela"".",562,75.0,75.0,75.0,75.0,0.0,0.0,0.0,0.0,75.0
6372,Other,That comes with salad or soup.,562,75.0,75.0,75.0,75.0,0.0,0.0,0.0,0.0,75.0
6373,Other,"Uh, salad.",562,75.0,75.0,75.0,75.0,0.0,0.0,0.0,0.0,75.0
6374,Other,Ranch or vinaigrette?,562,75.0,75.0,75.0,75.0,0.0,0.0,0.0,0.0,75.0
6375,Other,Vinaigrette!,562,75.0,75.0,75.0,75.0,0.0,0.0,0.0,0.0,75.0
6376,Other,Balsamic or raspberry?,562,75.0,75.0,75.0,75.0,0.0,0.0,0.0,0.0,75.0
6377,Other,What's going on here? It's very strange.,562,75.0,75.0,75.0,75.0,0.0,0.0,0.0,0.0,75.0
6378,Zapp,People of Earth,562,75.0,75.0,75.0,75.0,0.0,0.0,0.0,0.0,75.0
6379,Other,"Oh, I get it.",562,75.0,75.0,75.0,75.0,0.0,0.0,0.0,0.0,75.0
6380,Other,I understand.,562,75.0,75.0,75.0,75.0,0.0,0.0,0.0,0.0,75.0
6381,Other,"Hmm. Yes, this is one. Definitely. I recognise her slumping posture and hairy knuckles.",562,75.0,75.0,75.0,75.0,0.0,0.0,0.0,0.0,75.0
6382,Other,Would you like some human with your salt?,562,75.0,75.0,75.0,75.0,0.0,0.0,0.0,0.0,75.0
6383,Other,"This is it. If the aliens fall for Zapp's ploy, the Earth will be saved. Brought to you by Fishy Joe's. Ride the walrus.",562,75.0,75.0,75.0,75.0,0.0,0.0,0.0,0.0,75.0
6384,Other,Wait! Stop! It's a trick! That's not Leela.,562,75.0,75.0,75.0,75.0,0.0,0.0,0.0,0.0,75.0
6385,Other,W-What's happening? I'm losing the crowd.,562,75.0,75.0,75.0,75.0,0.0,0.0,0.0,0.0,75.0
6386,Other,It's an orang-utan. One of Mother Earth's most precious creatures.,562,75.0,75.0,75.0,75.0,0.0,0.0,0.0,0.0,75.0
6387,Zapp,"Why'd you open your bong hole, you smelly hippie? You'd sacrifice a beautiful woman to save a moderately-attractive monkey? You must've smoked some bad granola.",562,75.0,75.0,75.0,75.0,0.0,0.0,0.0,0.0,75.0
6388,Other,"The one called ""Smelly Hippie"" is right. This is a monkey!",562,75.0,75.0,75.0,75.0,0.0,0.0,0.0,0.0,75.0
6389,Other,Yes. Definitely.,562,75.0,75.0,75.0,75.0,0.0,0.0,0.0,0.0,75.0
6390,Other,Where is the real female?,562,75.0,75.0,75.0,75.0,0.0,0.0,0.0,0.0,75.0
6391,Zapp,I'll never tell.,562,75.0,75.0,75.0,75.0,0.0,0.0,0.0,0.0,75.0
6392,Other,Where is the real female?,562,75.0,75.0,75.0,75.0,0.0,0.0,0.0,0.0,75.0
6393,Zapp,I'll get her for you.,562,75.0,75.0,75.0,75.0,0.0,0.0,0.0,0.0,75.0
6394,Zapp,I realise this may hurt our chances of consummating our relationship again.,562,75.0,75.0,75.0,75.0,0.0,0.0,0.0,0.0,75.0
6395,Leela,Go consummate yourself.,562,75.0,75.0,75.0,75.0,0.0,0.0,0.0,0.0,75.0
6396,Other,"Stop talking, you're getting cold.",562,75.0,75.0,75.0,75.0,0.0,0.0,0.0,0.0,75.0
6397,Leela,Please! I just paid off my car!,562,75.0,75.0,75.0,75.0,0.0,0.0,0.0,0.0,75.0
6398,Fry,No!,562,75.0,75.0,75.0,75.0,0.0,0.0,0.0,0.0,75.0
6399,Bender,I can't look!,562,75.0,75.0,75.0,75.0,0.0,0.0,0.0,0.0,75.0
6400,Other,"Stop!  Now then, if Leela gets eaten, I get eaten.",562,75.0,75.0,75.0,75.0,0.0,0.0,0.0,0.0,75.0
6401,Other,"Little one, get out of there. I'm going to count to blorx!",562,75.0,75.0,75.0,75.0,0.0,0.0,0.0,0.0,75.0
6402,Other,"But, elder one--",562,75.0,75.0,75.0,75.0,0.0,0.0,0.0,0.0,75.0
6403,Other,Flingle ... glorg ... glorg and a gloob.,562,75.0,75.0,75.0,75.0,0.0,0.0,0.0,0.0,75.0
6404,Other,Hear me out. There are many good reasons to eat,562,75.0,75.0,75.0,75.0,0.0,0.0,0.0,0.0,75.0
6405,Other,"Is this true, Earthling?",562,75.0,75.0,75.0,75.0,0.0,0.0,0.0,0.0,75.0
6406,Leela,"Yeah, it is.",562,75.0,75.0,75.0,75.0,0.0,0.0,0.0,0.0,75.0
6407,Other,Leela's garbled words have opened my eyes.,562,75.0,75.0,75.0,75.0,0.0,0.0,0.0,0.0,75.0
6408,Other,"OK, that's a start, that's very Earth-friendly. Now everyone join hands. Join hands, please. I'd like to lead you all in some swaying. Come on, pay attention.  I said do it! Yeah...",562,75.0,75.0,75.0,75.0,0.0,0.0,0.0,0.0,75.0
6409,Other,Is he your friend too?,562,75.0,75.0,75.0,75.0,0.0,0.0,0.0,0.0,75.0
6410,Other,No.,562,75.0,75.0,75.0,75.0,0.0,0.0,0.0,0.0,75.0
6411,Other,This is not happening.,562,75.0,75.0,75.0,75.0,0.0,0.0,0.0,0.0,75.0
6412,Other,I think there was something funny in that hippie.,562,75.0,75.0,75.0,75.0,0.0,0.0,0.0,0.0,75.0
6413,Leela,"Thank you, Jrrr.  I hope you'll always think of me as your mom.",562,75.0,75.0,75.0,75.0,0.0,0.0,0.0,0.0,75.0
6414,Other,"When my species grows up, we eat our moms!",562,75.0,75.0,75.0,75.0,0.0,0.0,0.0,0.0,75.0
6415,Leela,Whoop!,562,75.0,75.0,75.0,75.0,0.0,0.0,0.0,0.0,75.0
6416,Other,"People of Earth-- Oh, that hippie's starting to kick in. we've all learned a valuable lesson today. I realise now that--  Oh, wait.",562,75.0,75.0,75.0,75.0,0.0,0.0,0.0,0.0,75.0
6417,Other,Let's go.,562,75.0,75.0,75.0,75.0,0.0,0.0,0.0,0.0,75.0
6418,Other,Whoa!,562,75.0,75.0,75.0,75.0,0.0,0.0,0.0,0.0,75.0
6419,Other,"Whoa, I feel like I'm flying!",563,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6420,Farnsworth,A toast to Leela. She showed us it's wrong to eat certain things.,564,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6421,Fry,"Hear, hear!",564,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6422,Bender,Let's get drunk!,564,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6423,Leela,"Aww, thanks, guys. Pass the veal, please.",564,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6424,Bender,Here you go.,564,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6425,Fry,"Mmm, let me get some of that suckling pig.",564,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6426,Bender,Who wants dolphin?,564,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6427,Leela,Dolphin? But dolphins are intelligent.,564,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6428,Bender,Not this one. He blew all his money on instant lottery tickets.,564,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6429,Fry,OK.,564,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6430,Leela,"Oh, OK.",564,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6431,Amy,That's different.,564,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6432,Farnsworth,"Good, good.",564,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6433,Leela,Pass the blowhole.,564,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6434,Amy,Can I have a fluke?,564,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6435,Hermes,"Hey, quit hogging the bottle-nose.",564,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6436,Farnsworth,Toss me the speech centre of the brain!,564,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6437,Other,Ken Keeler,564,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6438,Farnsworth,"Good news, everyone! I've invented a device that allows you to operate equipment from great distances. I call it ""the fing-longer"".  There!",565,75.0,75.0,0.0,75.0,75.0,75.0,75.0,75.0,75.0
6439,Fry,Ooh!,565,75.0,75.0,0.0,75.0,75.0,75.0,75.0,75.0,75.0
6440,Amy,Wow!,565,75.0,75.0,0.0,75.0,75.0,75.0,75.0,75.0,75.0
6441,Zoidberg,Ah!,565,75.0,75.0,0.0,75.0,75.0,75.0,75.0,75.0,75.0
6442,Farnsworth,"Pretty long, eh?",565,75.0,75.0,0.0,75.0,75.0,75.0,75.0,75.0,75.0
6443,Fry,"Yeah, it's really long. But what did you just turn on with it?",565,75.0,75.0,0.0,75.0,75.0,75.0,75.0,75.0,75.0
6444,Farnsworth,"Oh, that's just the What-If machine I invented. You pose it a What-If question and it generates a video simulation of what would happen.",565,75.0,75.0,0.0,75.0,75.0,75.0,75.0,75.0,75.0
6445,Fry,Does it really work?,565,75.0,75.0,0.0,75.0,75.0,75.0,75.0,75.0,75.0
6446,Farnsworth,Of course it works!  It's just not very long.,565,75.0,75.0,0.0,75.0,75.0,75.0,75.0,75.0,75.0
6447,Bender,"Ooh! Ooh!  As a robot living among humans, I've never really felt accepted at parties or nude beaches. So I've always secretly wondered",565,75.0,75.0,0.0,75.0,75.0,75.0,75.0,75.0,75.0
6448,Zoidberg,"Let's watch, shall we?",565,75.0,75.0,0.0,75.0,75.0,75.0,75.0,75.0,75.0
6449,Bender,My work here is done!,565,75.0,75.0,0.0,75.0,75.0,75.0,75.0,75.0,75.0
6450,Other,He flies towards Earth as Black Sabbath's,565,75.0,75.0,0.0,75.0,75.0,75.0,75.0,75.0,75.0
6451,Fry,I'm so lonely since I came to the future.  Who are you?,565,75.0,75.0,0.0,75.0,75.0,75.0,75.0,75.0,75.0
6452,Bender,I'm a big robot and I want a big cereal!,565,75.0,75.0,0.0,75.0,75.0,75.0,75.0,75.0,75.0
6453,Fry,You too? Will you be my friend?,565,75.0,75.0,0.0,75.0,75.0,75.0,75.0,75.0,75.0
6454,Bender,"Put it there, pal!  I meant your wallet.",565,75.0,75.0,0.0,75.0,75.0,75.0,75.0,75.0,75.0
6455,Other,Fry and Bender play hide and seek as Hanson's,565,75.0,75.0,0.0,75.0,75.0,75.0,75.0,75.0,75.0
6456,Bender,"Oh, yeah! That calms the shakes.  Aw, quit it! Come on!",565,75.0,75.0,0.0,75.0,75.0,75.0,75.0,75.0,75.0
6457,Fry,"Stop! The robot's not your enemy! He's just a poor, misunderstood--",565,75.0,75.0,0.0,75.0,75.0,75.0,75.0,75.0,75.0
6458,Zapp,Uh--,565,75.0,75.0,0.0,75.0,75.0,75.0,75.0,75.0,75.0
6459,Amy,"Well, there goes the neighbourhood.  There goes another neighbourhood.",565,75.0,75.0,0.0,75.0,75.0,75.0,75.0,75.0,75.0
6460,Hermes,We're jerked! Nothing can stop a monster that big.,565,75.0,75.0,0.0,75.0,75.0,75.0,75.0,75.0,75.0
6461,Farnsworth,Nothing except and even equally big monster. This is chance to try out my experimental enlarging ray. But we'll need a guinea pig.,565,75.0,75.0,0.0,75.0,75.0,75.0,75.0,75.0,75.0
6462,Zoidberg,What's this? Two meals in one week?,565,75.0,75.0,0.0,75.0,75.0,75.0,75.0,75.0,75.0
6463,Farnsworth,Gotcha!,565,75.0,75.0,0.0,75.0,75.0,75.0,75.0,75.0,75.0
6464,Hermes,"Oh, yes!",565,75.0,75.0,0.0,75.0,75.0,75.0,75.0,75.0,75.0
6465,Zoidberg,Friends! Help! A guinea pig tricked me!  What?,565,75.0,75.0,0.0,75.0,75.0,75.0,75.0,75.0,75.0
6466,Zoidberg,"So, now Zoidberg is big, huh? That's more like it! Who's intimidating who now, big city?  Ah, the famed Apollo Theater. ""Boo"" me off stage on open-mic night, huh? I'll show you!",565,75.0,75.0,0.0,75.0,75.0,75.0,75.0,75.0,75.0
