,Characters,Quotes
1159,Bender,"Now that I know robots are worthless, with no League of Robots to protect us from the fleshy menace known as man, I have resolved to kill myself. In lieu of flowers, please beat yourselves in the face with rusty chains. Your friend, Bender."
1160,Zoidberg,Ow.
1161,Suicide Booth,Please select mode of death.
1162,Bender,"Clumsy bludgeoning, please."
1163,Suicide Booth,"You have selected clumsy bludgeoning. For an additional $10, would you like your eyes scooped out with a melon-baller?"
1164,Bender,"What the heck, I'll treat myself."
1165,Zapp,Enemy in range. Prepare to launch universe-to-universe missile.
1166,Kif,Preparing to launch U.U.M.
1167,Zapp,"Hell of a thing to send a universe to certain doom. Fun, though. Makes a man feel big."
1168,Bender,"Come on, come on, I didn't ask to die of boredom!"
1169,Suicide Booth,You are now dead. Please take your receipt.
1170,Bender,What's... What's happening?
1171,Hooded Robot,Kneel before the candle.
1172,Bender,Don't hurt me! I'll betray anyone!
1173,Hooded Robot,Bender Bending Rodriguez...
1174,Calculon,Welcome to the League of Robots!
1175,Zapp,Ready?
1176,Francine,Missile jam. Missile jam.
1177,Zapp,"I heard you the first time, Francine."
1178,Francine,Sorry.
1179,Zapp,"Kif, climb down there and un-jam it, would you? Be a dear."
1180,Calculon,"Tell us, Bender. Are you worthy of membership in the League?"
1181,Bender,Worthier than the average robot.
1182,Calculon,Then prove it.  Upon each step is a test.
1183,Bender,"Okay, but if it's culturally biased, I'm suing your ass."
1184,Calculon,Test number one. The test of the beer mug!
1185,British Robot,"Quite right, quite so."
1186,ALL,Drink the mug! Drink the mug!
1187,Bender,I accept your challenge.
1188,ALL,Hurray!
1189,Hedonism Bot,The test of the flagon!
1190,ALL,Drink the flagon! Drink the flagon!
1191,Bender,Are all the tests going to involve drinking?
1192,Calculon,"It never occurred to me before, but yes."
1193,Bender,Wohoo! Just like med school!
1194,Zapp,"Ready yet, Kif?"
1195,Kif,Just give me one more...
1196,Kif,"Oh, no."
1197,Billionaire Bot,"The test of the infinitely priceless 1,000-year-old brandy."
1198,Calculon,Presenting our newest member.
1199,Fender,"That's right, baby!"
1200,Bender,Hot diggity daffodil!
1201,Fry,"And so, to everyone and everything I've ever known, I say my last goodbye."
1202,Kif,"Hello. So, how are you, Fry?"
1203,Fry,Pretty good. You?
1204,Kif,Well... Oh.
1205,Zapp,"Mmm. Kif, get over here. You've got to try this!"
1206,Amy,At least Kiffy died quickly.
1207,Hermes,"Yes, but according to the Old Farmer's Wikipedia, the amazing thing about Kif's species is that the remains continue suffering for up to six hours after death."
1208,Amy,That's so interesting!
1209,Bender,"Don't ask where I was last night. For all you know, I was at home, perhaps baking a strudel. What's her problem? Somebody die or something?"
1210,Leela,"Kif's dead, Bender."
1211,Bender,Nailed it!
1212,Zapp,"My condolences, Amy. Allow me to present you with the last known photo of Lieutenant Kroker."
1213,Mrs. Wong,"We so sorry, Mr. and Mrs. Kroker. Terrible shame about Froggy."
1214,Mrs. Kroker,Thank you for your kind words.
1215,Mr. Wong,
1216,Bender,This is from the league of you-don't-need-to-know.
1217,Grand Midwife,I am the grand funeral director!
1218,Zoidberg,Do you validate parking?
1219,Grand Midwife,It is always a terrible tragedy when a swarm outlives its own bulboid.
1220,Leela,Whack the bottle!
1221,Hermes,"No, from the bottom ! It works better!"
1222,Amy,Just stick a butter knife in it!
1223,Grand Midwife,"There, I got most of it. The burial is complete. I will now sing the sacred hymn. It's not part of the ceremony, just a little something that I wrote."
1224,Bender,Next!
1225,Amy,"It may sound strange, but seeing Kif's mutilated remains poured into the mud made me really sad."
1226,Leela,Mutilation is never easy.
1227,Amy,I don't think I'll ever love again.
1228,Leela,"Oh, you don't mean that. Love can surprise you at any time in your life."
1229,Zapp,Surprise!
1230,Fry,"Whoa, it kind of takes your breath away."
1231,URL,"Look alive, death row. Your saggy asses got a visitor."
1232,Farnsworth,Regular or conjugal?
1233,URL,She looked like a freak to me.
1234,Leela,"The guard operating the x-ray machine came down with a sudden case of broken neck, so I was able to bring you that delicious cake you wanted."
1235,Farnsworth,I don't understand. Are you winking or blinking?
1236,Leela,Hang on a second.
1237,Farnsworth,Got it!
1238,Bender,"Ahh, yes, I'm here to repair my horse."
1239,Shop Owner,Is the horse's name  Hot Beans?
1240,Bender,"No! I mean, yes."
1241,British Robot,"So it seems a human had been rather injured by a knife, and as his... As his blood, you know, I think that's what they call it..."
1242,Calculon,"Quite correct, sir. Blather on!"
1243,British Robot,"As it drained away, he said... He said, Take me to a dock. No doubt he intended to say doctor, but he was unable to complete his thought, you see, being as he had died. So, taking him at his word, we dragged his corpse to the waterfront, whereupon the seagulls fed upon it."
1244,Bender,Humans are dumb and they die easy!
1245,Hedonism Bot,Quite!
1246,Billionaire Bot,"Speaking of humans, have I shown you my new monocle?  Cost me a king's ransom. Made from a king, don't you know!"
1247,Hedonism Bot,"Oh, how repulsively decadent!"
1248,Billionaire Bot,"Yes. But more importantly, it allows me to see the smiling faces of my children for the first time since I lost my vision in that horrible banking accident."
1249,Bender,May I see that for a second?
1250,Hedonism Bot,I say!
1251,Billionaire Bot,I'm blind!
1252,Calculon,"My God, Bender! This is a civilized organization! The rules specifically..."
1253,Bender,"May I make a point of order, President Calculon?"
1254,Calculon,Must you?
1255,Bender,Yes.
1256,Bender,"The bylaws specifically state that no human may set foot in the League of Robots! If he has a human part, he's part human!"
1257,Hedonism Bot,"Oh, my! Then I too have a human part I must expel. And I plan to enjoy the experience. Ta-ta !"
1258,British Robot,"Bender, you've rigidly applied the law with no regard for its intent. Well done! You'll go far in this organization."
1259,Bender,"Oh, you're just gettin' to know Bender."
1260,Wernstrom,"Curses! If we could only turn up the gain, we might smell clear through to the other universe! But we can't adjust it without a screwdriver."
1261,Farnsworth,Wait a moment. I think I was just shanked with a screwdriver!  Yes!
1262,Wernstrom,A little more. A little less. Heavens to meteoroid! Smell this!
1263,Farnsworth,Holy mother of invention!
1264,Wernstrom,We must notify the President at once!
1265,Farnsworth,"But how can we? Oh, I wish, I wish, I wish we weren't in prison!"
1266,Farnsworth,Pazuzu!
1267,Pazuzu,"You have one wish left, Professor."
1268,Guard #1,I think I got him !
1269,Guard #2,Mmm-hmm. That's what you get for letting your guard...
1270,Nixon,Sometimes... Always... Never! You again? This better be damned important. I'm right in the middle of a Cosmo survey!
1271,Farnsworth,"You'll want to hear this, Mr. President. For we have sniffed where no man has sniffed before!"
1272,Mayor Poopenmeyer,Look! Up in the sky!
1273,Hermes,It's a bird!
1274,Hattie McDoogal,It's a plane!
1275,Super Hero,I am so out of here!
1276,Electronic Voice,Incoming call from Mars.
1277,Amy,Hello?
1278,Mrs. Wong,"Why you so sad, Amy?"
1279,Amy,"My husband died, Mom !"
1280,Mrs. Wong,"Yeah, yeah, snap out of it already. No one likes a widow."
1281,Electronic Voice,Collect call from Decapod 10. Will you pay for color?
1282,Zoidberg,No! Uncle Zoid! What's new? You still doing theatre for the blind and deaf?
1283,Uncle Zoid,"Screw them. I got a part in a fancy DVD movie! It's only one line, but I'm gonna ham it up like you wouldn't believe."
1284,Zoidberg,Hello? Hello? Call me back on my shell phone!
1285,Zapp,"Captain's log, star date, the year of the tiger. The battle has been bravely fought, and the suffering of our troops beyond measure. But the alien is invulnerable, and our defeat inevitable. That much is obvious, even from my remote command post here at the Times Square Applebee's.  Waiter! Take this fried mozzarella back to the kitchen and fry it some more."
1286,Nixon,The tentacle's coming towards Earth and there's no stopping it. King Kong's too old to save us this time.
1287,Farnsworth,"We have only one hope, Mr. President. We must encase the entire planet in a protective sphere of my patented, ultra-hard Diamondium!"
1288,Wernstrom,Diamondium?  I could gum through that with my dentures behind my back. My trademarked Diamondillium is twice as hard!
1289,Farnsworth,Twice as hard as your head! Which makes it still fairly soft!
1290,Nixon,"Now look here, you Poindexters. I don't care how you decide. Just decide!"
1291,Farnsworth,Diamondillium it is.
1292,Bender,"So, hey, Calculon, I know I'm the new guy, and, pardon my ignorance, but when do we kill all humans?"
1293,Calculon,Never.
1294,Bender,But what about our motto?  Doesn't it mean anything?
1295,Calculon,"Oh, Bender, your idealism is heart-warming. But the League of Robots hasn't killed a human in over 800 years. And that was a very sick girl scout."
1296,British Robot,Quite sick indeed.
1297,Calculon,"Sweet, innocent Bender."
1298,Wernstrom,I declare my impenetrable Diamondillium sphere complete!
1299,Farnsworth,"Now look here, Wernstrom. You're making it sound as if the sphere was your idea when we both know...  It was! All credit to my colleague, Ogden Wernstrom!"
1300,H. G. Blob,It's horrible!
1301,Zoidberg,I can't make it! Go on without me!
1302,Leela,I'm trying!
1303,Zoidberg,Go on without me faster!
1304,Hermes,Sweet squid of Madrid! The tentacle got Fry!
1305,Leela,"Quick, hand me my machete! We can still save his legs!"
1306,Fry,"Silence!  I have traveled far and seen deep, and I have come to know the purpose of our existence."
1307,Randy,Finally.
1308,Fry,Thou shalt love the tentacle!
1309,Farnsworth,"Well, at least we don't have to love one another."
1310,Fry,A new age has begun. The age of the tentacle!  Open your necks and receive the love!
1311,Warden Vogel,"Ow, my neck!"
1312,Morgan Proctor,"Ow, my neck!"
1313,Fishy Joe,"My neck feels perfectly...  Ow, my neck!"
1314,Mayor Poopenmeyer,"Someone help me! I'm important!  Say, I love the tentacle."
1315,Hattie McDoogal,I also love the neck-a-majigger!
1316,Zoidberg,"Hooray, Zoidberg escaped!"
1317,Hermes,It got Zoidberg!
1318,Farnsworth,"Oh, I never knew how much I'd miss him until he was gone! Not that much, as it turns out."
1319,Fry,"Thus sayeth the tentacle, ""Verily, thou shalt rejoice in the house of the tentacle."""
1320,Leela,"Fry, listen to yourself. You've been brainwashed."
1321,Fry,"No, I'm just trying to fit my diction to the importance of what I'm saying. Please, let me speak."
1322,Leela,I'm listening.
1323,Fry,"Don't be afraid of the tentacle, Leela."
1324,Leela,Aw. That's so nice for both of you.
1325,Fry,"I know it may seem strange that I have feelings for an octopus monster from another universe. And yes, perhaps it's not the storybook romance that's been crammed down our throats by  ""Hollywood."" But the Monsterpus has loved us from afar since we were amoebas.  Only when the space anomaly opened could it finally express a billion years of longing."
1326,Leela,Really? It loves us that much? Fire Diamondium cannon!
1327,Fry,Hey! [He yelps as he's constantly swung out of harm's way.
1328,Leela,No effect. The crystals are bouncing off the tentacle like meatballs off Mothra.
1329,Wernstrom,"Oh, what a surprise. I told you Diamondium was worthless!"
1330,Farnsworth,"Wernstrom, quit hyping your cheap Diamondillium and look at this."
1331,Wernstrom,Uh-oh.
1332,Hermes,What oh?
1333,Farnsworth,"According to this blinking light, the tentacle is made of electro-matter, matter's bad-ass grandma! Nothing from our universe can cut through it. Not Diamondium, not Diamondillium, not even your wife's pound cake, Hermes!  She's a terrible cook.  Anyway, we're all dead."
1334,Bender,"So, Bender, is something wrong? Who said that? Oh, it was me! 'Cause my roommate doesn't notice or even care that I'm upset!"
1335,Fry,"What, Bender? Is something wrong?"
1336,Bender,"Yes! I joined a club I thought was cool, but it turns out all the leaguie-weegies are totally lame. That's what we call ourselves, ""leaguie-weegies."""
1337,Fry,I'm sorry. I should've asked what was bothering you.  I've been kind of preoccupied.
1338,Bender,With what?
1339,Fry,"Well, I went to another universe, and I fell in love with a giant octopus, and now I'm pope of a new religion."
1340,Bender,Weren't you already pope of something?
1341,Fry,No.
1342,Bender,"Oh. Well, I'm just saying I'd like you to show an interest in my life, too."
1343,Fry,"Okay, let's catch up soon. But right now, I gotta go shove a tentacle into everyone in China."
1344,Linda,"They're coming! Those horrible, horrible things are coming!  Morbo?"
1345,Morbo,"As the universe falls prey to the revolting alien, only a few isolated pockets of resistance remain."
1346,Linda,Those pockets sure are missing out on a great thing.
1347,Leela,Amy?
1348,Amy,"Sorry. I thought I saw a tentacle, but it was just a harmless land squid.  I better have some cocoffee."
1349,Hermes,"When I gave up diapers, my parents promised exactly this would never happen!"
1350,Leela,Nobody panic! Just get to the panic room!
1351,Fry,"Well done, people! We had a great first week. We got 90% of world leaders, everyone who bought a Hanes undershirt, and this year's most promising new R&B group, give it up for the Grammy-nominated Funkalistics!"
