,Characters,Quotes
7198,homer,oh it's no fair!  we'll never have a buffer!
7199,marge,"we have one at home, you never use it."
7200,homer," well, i want that one!"
7201,homer,"heyyy thereeee, blimpy boy!  flying through the sky so fancy free!"
7202,homer,you're cute as a bug's ear.
7203,lisa,fathers have to say that stuff!
7204,homer," dad, am i cute as a bug's ear?"
7207,homer,"moe, have you ever felt unattractive?"
7209,homer," how about you, barney?"
7218,marge,"lisa, i know a song that will cheer you up."
7219,lisa, so you think i'm ugly?!
7220,marge,"noooo.  no, i meant you were one of the good-looking ducks... that"
7221,homer,"hey, nobody's prettier than my little girl!"
7222,marge,"mmmmm, you're looking at her through a father's eyes."
7223,homer,well if i could gouge out somebody else's eyes and shove them into my
7230,lisa, i thought those were illegal?
7233,lisa," uh, isn't this dangerous?"
7235,homer,"when it comes to compliments, "
7237,homer,i'll tell you when you're older.
7238,homer,"is that lisa?  oooo, i gotta call heaven.  "
7240,bart,and the winner is...  lisa simpson!
7242,bart,"okay, wipe away a tear... "
7243,lisa,those other girls are prettier than me.
7244,bart," lis, as your bother, this is the hardest thing i've ever"
7248,lisa," my name is lisa simpson, and i want to be li'l"
7249,homer,"yeah, clean up this stink-hole!"
7255,marge,"oh dear, it'll be a shame if that pretty dress got wet."
7256,lisa,i'd say the greater danger is her sceptre acting as a lighting rod.
7267,lisa,"dad, do you remember why you entered me in that pageant?"
7280,marge,now be good for grampa while we're at the parent-teacher meeting.
7281,lisa,what are we gonna have?
7282,homer,"well, that depends on what your teachers say.  if you've been"
7283,lisa,what if one of us has been good and one of us has been bad?
7285,homer,"oh, no!  i'm not making two stops!"
7287,homer,i'm thinking of a number between one and fifty.
7289,homer,d'oh! ... i mean.... no.
7299,homer,chief justice of the supreme court.  what great men he
7302,homer,"if you don't start making more sense, we're going to have to"
7304,homer,then we'll put you in the crooked home we saw on sixty minutes!
7309,homer,"boy, you're gonna have to be punished for this."
7310,bart,"dad, you <could> punish me, but that means you have to think"
7312,bart,"or... you could let me go play with milhouse, while you"
7313,homer,"hee hee hee.  run along, you little scamp."
7317,marge,do you want your son to become become chief justice of the
7318,homer,"can't he be both, like the late earl warren?"
7319,marge,earl warren wasn't a stripper!
7320,homer,"<now> who's being na\""{\i}ve?"
7326,homer,"bart, didn't i ask you to watch maggie?"
7327,bart,sounds like something you'd say...
7332,homer,"someday you'll thank me for this, son."
7335,homer,"you know, when i was a boy, i really wanted a catcher's mitt,"
7336,bart,"dad, what's the point of this story?"
7342,marge,"homer, i'd like to talk to you."
7343,homer,but then i won't be watching tv!
7345,lisa,he has the demented melancholy of a tennessee williams heroine!
7346,homer,don't you think i know that?
7371,lisa,you'll be just like marie and pierre curie.
7373,lisa,they discovered radium!  then they both died of radiation poisoning.
7377,bart,"i'm halfway through it, i swear!"
7390,homer,i'm used to seeing people promoted ahead of me.
7391,marge,"well, maybe you'd get promoted if you worked a little harder."
7392,homer,are you kidding?  i work like a japanese beaver!
7393,marge,"oh, really?  i came to see you three times today."
7394,homer,well!  i won't sleep in the same bed with a woman who thinks i'm lazy.
7411,marge,that medicine's not for you!
7413,homer,"marge, we're going to that restaurant."
7414,marge,"but i think i'm allergic to seafood.  the last time i ate shrimp,"
7424,marge, you could see our house in that photo!
7426,homer, <my> hammock.  do you understand?
7428,homer,i was wondering if you'd like to babysit my little angels.
7431,homer,"uh, and there was something else...  something i was supposed to"
7433,homer,<that's> it!  woo-hoo!  i'm glad <one> of us remembered.
7435,homer," heh, heh, heh.  i know what you mean."
7439,homer,i hear you loud and clear!
7441,marge,"mmm, what about the bread?  does that have much fish in it?"
7443,homer,this is my quest.  i'm like that guy.  that spanish guy.
7445,homer,"no, that's not it.  what's-his-name, the man of la mancha."
7448,marge,i really think that was the character's name.  don quixote.
7449,homer,fine!  i'll look it up!  
7454,homer,"so, do you think i have a case?"
7458,bart,how can you like that guy?
7462,bart,i'll show <them> who's ``just a kid''!
7463,marge," bart, bedtime!  i laid out your jammy-jams!"
7464,lisa,"good luck in your trumped-up lawsuit, dad."
7465,homer, thanks.  that means a lot to me.
7466,bart,what do you like about him?  he's just a good-looking rebel
7483,homer,  don't tell him you were at a bar!  gasp!  but what else
7484,homer,gasp!  adam west!   kids!  batman!
7485,lisa,"dad, that's not the real batman."
7488,homer,"well, i really should discuss this with my wife."
7490,homer,"what, you think i'm going to buy a $20,000 truck just because you"
7494,marge,i can't believe you bought that plow.  we can't afford it!
7495,homer,"if you're going to get mad at me every time i do something stupid,"
7497,homer,"fine!  i'll never, ever, ever do another stupid thing.  good night!"
7498,marge," oh, homey.  didn't that hurt?"
7517,homer,uh... all of them.  they're having a party.  jimmy carter's
7532,marge," maggie, can you say ba-ba?  can you say mama?"
7535,bart,mister rogers says it all the time!
7537,homer,"maggie, can you say daddy?  daddy?"
7542,homer,"did you hear that?  she said ""burlap""!"
7543,marge,"oh maggie, when are you going to talk?"
7544,lisa,"well, don't push her.  remember, it is better to remain"
7548,marge,"according to fretful mother magazine, if maggie doesn't talk at"
7549,marge,the story of lisa's first word is very cute.
7553,homer,"heh, heh, heh, heh, heh.  homer's what grownups call me.  call me"
7560,bart,"d'omer!  hah, hah, hah..."
7562,marge,then the prince and the princess... got married and lived
7564,marge,uh...they had thirty sons and thirty daughters.
7566,marge,hmm...dennis...brad...mavis...brad...
7568,homer,got your nose!  heh heh heh.
7570,marge,there's going to be twice as much love in this house as there is
7571,homer,we're going to start doing it in the morning?!
7572,marge,i'm afraid we're going to need a bigger house.
7573,homer,"no, we won't.  i've got it all figured out.  the baby can have"
7575,homer,my cousin frank did it.
7576,marge,you don't have a cousin frank.
7577,homer,he became francine back in '76.  then he joined that cult.  i
7578,marge,"once we get the cats out of the way, it won't be too bad"
7580,lisa,i wish we lived in the kitty house.
7581,bart,"i could've trained them to be my unholy army of the night.  go, my"
7585,homer,"i need $15,000 to buy a home."
7587,homer,you didn't build this house.  you won it on a crooked 50's game
7590,homer,"dad, first you gave me life, now you've given me a home for my"
7592,bart, so how long before you shipped grampa off to
7596,lisa,when do we get to my first word?
7599,homer,"nah, you don't want to hear that story.  i know.  i'll tell you"
7601,homer,wait a minute.  that was the lucy show.
7603,bart,mom was preggers and dad threw all our money down a sink hole.
7614,homer, and that little while is now eight years and
7615,bart,"i am so great!  i am so great!  everybody loves me, i am so"
7616,marge,"honey, honey, honey, honey, honey.  could you please be quiet?"
7617,bart,quiet!  quiet!  quiet!  quiet!  quiet!  quie --
7619,homer,"it's not easy to juggle a pregnant wife and a troubled child, but"
7630,bart,"can't sleep, clown'll eat me...can't sleep, clown'll eat me..."
7632,marge,"homer, i think the baby is coming."
7633,homer,wow.  a baby and a free burger.  could this be the best day of my
7646,marge,"according to this magazine, bart might be jealous of her ."
7647,homer,"well, bart can kiss my hairy yellow butt."
7649,marge,i saved this newspaper from the day lisa was born.
7651,bart,"""where's the beef?""  what the hell that's supposed to mean?"
7652,homer,"heh heh heh heh heh.  ""where's the beef""...no wonder he won"
7659,bart,can _i_ have a lollipop?
7662,bart,i wanna hold the baby.  i wanna hold the baby.
7663,marge,"i'm sorry, bart, you're too little."
7664,homer,"here, bart, you can hold my beer."
7665,bart,you wrecked everything.  i'm leaving.  goodbye.
7667,bart, what did you say?  say it again!
7669,bart,sufferin' succotash!  you can talk!
7671,bart,can you say david hasselhoff?
7679,lisa,i don't see your name on it!
7681,marge,"bart, don't write on the rug."
7682,homer,"the sooner kids talk, the sooner they talk back."
7690,homer,i can't wait 'till they throw his hatless butt in jail.
7691,marge,"homer, you shouldn't eat so much food.  it's bad for your heart."
7692,homer,"oh, my heart is just fi-- aagh!  "
7695,bart,"hey, lis, i heard that there was a train wreck last night.  wanna"
7697,bart,you're right.  let's bury them at sea.
7699,homer, you know that feeling you get when a thousand knives
7700,marge,"homer, i've made a special surprise just for you!"
7701,homer,it can only be one thing.
7705,homer," ooh, oatmeal, what a delightful treat!  aw, there's a"
7708,bart,"dad, there's a bug on that."
7710,homer,i keep hearing this horrible irregular thumping noise.
7712,homer,"oh, i thought it was my transmission.  "
7746,marge,can't you do something for him?
7748,homer,what an age we live in!
7753,homer,woo hoo!  look at that blubber fly!
7756,homer,"say it in english, doc."
7758,homer,spare me your medical mumbo-jumbo.
7760,homer,could you dumb it down a shade?
7761,marge,"doctor, we'll do whatever it takes to get my homey well."
7766,marge,don't you have a health plan at work?
7767,homer,"we used to, but we gave it up for a pinball machine in the"
7769,homer,"don't worry, marge.  america's health care system is second only"
7771,homer,questions!  questions!  my whole scheme down the --  i
7773,homer,"oh, i thought that said ""brain hemorrhages""."
7775,homer,"now let me tell _you_ something, mr. sucker.  i just--"
7777,homer, ...must...sign...policy!
7783,homer,can i have a free calendar?
7786,homer,"but i don't have $40,000!  maybe i'll just get one of these"
7787,homer,"now i know i haven't been the best christian.  in fact, when"
7788,homer,"now i know i haven't been the best jew, but i have rented"
7791,homer,"no, but the rabbi gave me this.  "
7793,homer,"son, it's called a droodel."
7796,bart,nothing you say can upset us.  we're the mtv generation.
7797,lisa,we feel neither highs or lows.
7798,homer,really?  what's it like?
7800,homer,i'm going to tell the truth and i'm _not_ gonna sugar-coat it.
7801,homer,"kids, kids.  i'm not going to die.  that only happens to bad"
7802,bart,what about abraham lincoln?
7803,homer,he sold poison milk to school children.
7804,homer,what are you in here for?
7806,homer,who are you donating them to?
7817,lisa,my dad is very sick.  what's going to happen if he dies?
7819,homer,"cloud goes up, cloud goes down..."
7823,homer,"well, i could use some laughter right about now."
7832,homer,"barney, i'm not getting a sex change!"
7837,homer,"now marge, if the unthinkable should happen, you're going to be"
7838,marge,"oh homer, i could never remarry."
7839,homer,"darn right.  and to make sure, i want to be stuffed and put on"
7840,homer,"kids, i wanna give you some words to remember me by, if something"
7842,homer,"bart, the saddest thing about this is i'm not going to see you"
7844,homer,"...because i know you gonna turn out well, with or without your"
7848,homer,i guess this is the time to tell you...
7850,homer,...that you're adopted and i don't like you.
